product_id,title,category,brand,price,rating,popularity_score,is_head_product
P00165,Nova Grocery Item 165,grocery,Nova,21.59,3.8,1063,FALSE
P00982,DailyPro Beauty Item 982,beauty,DailyPro,19.73,3.3,1059,FALSE
P00739,FreshNest Books Item 739,books,FreshNest,22.66,3.6,1054,FALSE
P00103,DailyPro Books Item 103,books,DailyPro,26.9,4.6,1054,FALSE
P00448,BrightLife Grocery Item 448,grocery,BrightLife,15.9,4.6,1052,FALSE
P00300,Apex Home Item 300,home,Apex,71.3,3.8,1048,FALSE
P00506,Zenith Books Item 506,books,Zenith,12.14,4.3,1046,FALSE
P00972,FreshNest Sports Item 972,sports,FreshNest,46.29,3.6,1045,FALSE
P00726,DailyPro Grocery Item 726,grocery,DailyPro,25.27,4.4,1043,FALSE
P00568,Nova Fashion Item 568,fashion,Nova,58.43,4.2,1042,FALSE
P00681,Nova Home Item 681,home,Nova,30.75,3.3,1041,FALSE
P00402,CoreLine Fashion Item 402,fashion,CoreLine,36.71,3.4,1040,FALSE
P00182,Apex Beauty Item 182,beauty,Apex,46.09,4.8,1039,FALSE
P00865,CoreLine Toys Item 865,toys,CoreLine,24.75,4.4,1038,FALSE
P00385,Apex Fashion Item 385,fashion,Apex,67.3,5,1038,FALSE
P00240,BrightLife Sports Item 240,sports,BrightLife,71.73,4.9,1036,FALSE
P00427,Apex Electronics Item 427,electronics,Apex,72.9,4.7,1035,FALSE
P00779,FreshNest Fashion Item 779,fashion,FreshNest,32.19,3.2,1031,FALSE
P00691,DailyPro Toys Item 691,toys,DailyPro,33.8,4.3,1025,FALSE
P00069,UrbanCo Beauty Item 69,beauty,UrbanCo,61.49,3.6,1025,FALSE
P00895,Apex Grocery Item 895,grocery,Apex,19.45,3.6,1024,FALSE
P00319,DailyPro Beauty Item 319,beauty,DailyPro,52.4,3.8,1018,FALSE
P00023,UrbanCo Fashion Item 23,fashion,UrbanCo,73.43,3.6,1018,FALSE
P00520,FreshNest Sports Item 520,sports,FreshNest,75.12,3.5,1016,FALSE
P00604,DailyPro Grocery Item 604,grocery,DailyPro,9.39,3.4,1016,FALSE
P00089,FreshNest Grocery Item 89,grocery,FreshNest,12.55,3.5,1015,FALSE
P00306,Apex Beauty Item 306,beauty,Apex,49.89,4.9,1015,FALSE
P00698,UrbanCo Electronics Item 698,electronics,UrbanCo,183.52,4.9,1014,FALSE
P00868,UrbanCo Sports Item 868,sports,UrbanCo,55.28,3.6,1013,FALSE
P00181,DailyPro Beauty Item 181,beauty,DailyPro,45.12,3.7,1012,FALSE
P00145,Zenith Grocery Item 145,grocery,Zenith,11.04,4.2,1007,FALSE
P00656,BrightLife Grocery Item 656,grocery,BrightLife,19.81,3.4,1006,FALSE
P00973,UrbanCo Fashion Item 973,fashion,UrbanCo,27.83,4.4,1005,FALSE
P00434,CoreLine Books Item 434,books,CoreLine,35.19,3.7,1005,FALSE
P00170,UrbanCo Sports Item 170,sports,UrbanCo,79.81,3.2,1004,FALSE
P00714,BrightLife Beauty Item 714,beauty,BrightLife,49.89,4.9,1001,FALSE
P00342,Nova Sports Item 342,sports,Nova,94.39,3.3,991,FALSE
P00495,FreshNest Toys Item 495,toys,FreshNest,20.54,4.3,988,FALSE
P00995,DailyPro Beauty Item 995,beauty,DailyPro,17.57,3,982,FALSE
P00933,UrbanCo Home Item 933,home,UrbanCo,87.69,3.5,970,FALSE
P00725,Nova Books Item 725,books,Nova,10.34,3.5,969,FALSE
P00893,Nova Fashion Item 893,fashion,Nova,58.75,3.7,968,FALSE
P00008,UrbanCo Toys Item 8,toys,UrbanCo,36.53,4.7,963,FALSE
P00938,Nova Fashion Item 938,fashion,Nova,39.11,4.6,962,FALSE
P00620,Nova Grocery Item 620,grocery,Nova,10.86,3.8,962,FALSE
P00690,BrightLife Sports Item 690,sports,BrightLife,88.11,4.4,962,FALSE
P00260,Nova Home Item 260,home,Nova,81.63,4.8,962,FALSE
P00077,CoreLine Toys Item 77,toys,CoreLine,41.42,4.8,955,FALSE
P00770,DailyPro Electronics Item 770,electronics,DailyPro,192.29,4.6,952,FALSE
P00803,CoreLine Sports Item 803,sports,CoreLine,114.14,4.6,951,FALSE
P00974,CoreLine Home Item 974,home,CoreLine,86.7,5,946,FALSE
P00687,Apex Grocery Item 687,grocery,Apex,19.42,4.6,945,FALSE
P00513,Apex Fashion Item 513,fashion,Apex,26.5,4.1,942,FALSE
P00814,BrightLife Books Item 814,books,BrightLife,35.05,3.6,932,FALSE
P00317,Apex Fashion Item 317,fashion,Apex,61.04,4.4,929,FALSE
P00778,BrightLife Books Item 778,books,BrightLife,22.66,4,926,FALSE
P00517,Zenith Sports Item 517,sports,Zenith,100.35,3.5,918,FALSE
P00700,FreshNest Sports Item 700,sports,FreshNest,69.87,4.5,916,FALSE
P00252,CoreLine Beauty Item 252,beauty,CoreLine,36.1,3.7,911,FALSE
P00441,UrbanCo Electronics Item 441,electronics,UrbanCo,115.21,3.2,911,FALSE
P00199,UrbanCo Grocery Item 199,grocery,UrbanCo,20.42,4.3,909,FALSE
P00132,UrbanCo Sports Item 132,sports,UrbanCo,91.91,3.8,906,FALSE
P00202,BrightLife Sports Item 202,sports,BrightLife,113,4.6,906,FALSE
P00019,CoreLine Fashion Item 19,fashion,CoreLine,57.39,3.8,906,FALSE
P00087,FreshNest Fashion Item 87,fashion,FreshNest,61.55,5,904,FALSE
P00668,Zenith Toys Item 668,toys,Zenith,45.08,4.2,901,FALSE
P00113,FreshNest Beauty Item 113,beauty,FreshNest,38.65,4.7,897,FALSE
P00662,Zenith Books Item 662,books,Zenith,13.35,3.8,888,FALSE
P00776,Apex Beauty Item 776,beauty,Apex,34.64,3.8,885,FALSE
P00158,Nova Beauty Item 158,beauty,Nova,30.37,3.6,884,FALSE
P00201,UrbanCo Sports Item 201,sports,UrbanCo,118.41,4.1,882,FALSE
P00340,BrightLife Books Item 340,books,BrightLife,27.52,5,876,FALSE
P00550,BrightLife Toys Item 550,toys,BrightLife,32.88,4.5,869,FALSE
P00219,Zenith Electronics Item 219,electronics,Zenith,153.66,3.7,862,FALSE
P00817,Zenith Home Item 817,home,Zenith,98.34,4.6,855,FALSE
P00235,UrbanCo Grocery Item 235,grocery,UrbanCo,24.31,4.2,851,FALSE
P00343,Apex Toys Item 343,toys,Apex,47.04,3.5,849,FALSE
P00619,CoreLine Books Item 619,books,CoreLine,16.87,4.3,848,FALSE
P00279,CoreLine Beauty Item 279,beauty,CoreLine,17.57,3.7,845,FALSE
P00490,DailyPro Fashion Item 490,fashion,DailyPro,70.09,4.6,844,FALSE
P00413,Apex Beauty Item 413,beauty,Apex,26.43,3.5,843,FALSE
P00047,DailyPro Home Item 47,home,DailyPro,61.49,4.9,843,FALSE
P00628,Apex Toys Item 628,toys,Apex,45.44,4,840,FALSE
P00841,FreshNest Books Item 841,books,FreshNest,17.8,4.1,838,FALSE
P00578,Nova Books Item 578,books,Nova,28.29,3.7,838,FALSE
P00617,CoreLine Electronics Item 617,electronics,CoreLine,77.55,3.3,836,FALSE
P00501,Zenith Books Item 501,books,Zenith,18.78,4.2,835,FALSE
P00223,BrightLife Books Item 223,books,BrightLife,10.16,4.7,835,FALSE
P00431,CoreLine Fashion Item 431,fashion,CoreLine,76.84,3.6,830,FALSE
P00722,UrbanCo Grocery Item 722,grocery,UrbanCo,19.51,4.4,825,FALSE
P00016,Apex Grocery Item 16,grocery,Apex,12.67,3.5,824,FALSE
P00233,CoreLine Fashion Item 233,fashion,CoreLine,53.66,3.5,818,FALSE
P00813,UrbanCo Home Item 813,home,UrbanCo,72.87,4.5,818,FALSE
P00886,Apex Home Item 886,home,Apex,68.05,3.6,817,FALSE
P00349,FreshNest Beauty Item 349,beauty,FreshNest,26.25,3.5,816,FALSE
P00697,Nova Grocery Item 697,grocery,Nova,9.5,3.8,814,FALSE
P00332,Nova Toys Item 332,toys,Nova,37.24,3.4,805,FALSE
P00197,BrightLife Sports Item 197,sports,BrightLife,47.19,4.4,786,FALSE
P00979,Nova Beauty Item 979,beauty,Nova,38.37,4.7,784,FALSE
P00767,DailyPro Toys Item 767,toys,DailyPro,50.35,4.1,784,FALSE
P00053,BrightLife Sports Item 53,sports,BrightLife,65.29,3.9,783,FALSE
P00874,Nova Fashion Item 874,fashion,Nova,38.09,3.8,783,FALSE
P00546,Nova Fashion Item 546,fashion,Nova,77.05,3,779,FALSE
P00921,Nova Toys Item 921,toys,Nova,26.89,3.1,776,FALSE
P00858,FreshNest Beauty Item 858,beauty,FreshNest,23.65,4.9,774,FALSE
P00935,FreshNest Grocery Item 935,grocery,FreshNest,7.94,3.4,772,FALSE
P00483,DailyPro Electronics Item 483,electronics,DailyPro,105.57,3.5,771,FALSE
P00525,CoreLine Toys Item 525,toys,CoreLine,42.37,3.2,769,FALSE
P00555,FreshNest Fashion Item 555,fashion,FreshNest,49.76,3.8,767,FALSE
P00821,BrightLife Sports Item 821,sports,BrightLife,77.71,3.7,767,FALSE
P00646,BrightLife Sports Item 646,sports,BrightLife,108.34,3.4,764,FALSE
P00907,CoreLine Fashion Item 907,fashion,CoreLine,52.02,4.3,763,FALSE
P00408,BrightLife Sports Item 408,sports,BrightLife,113.11,3.8,762,FALSE
P00027,FreshNest Home Item 27,home,FreshNest,93.65,5,760,FALSE
P00239,Apex Books Item 239,books,Apex,11.99,4.3,756,FALSE
P00990,UrbanCo Electronics Item 990,electronics,UrbanCo,149.13,5,752,FALSE
P00904,DailyPro Home Item 904,home,DailyPro,71.47,3.4,746,FALSE
P00164,UrbanCo Books Item 164,books,UrbanCo,32.73,3.9,746,FALSE
P00992,CoreLine Beauty Item 992,beauty,CoreLine,45.2,3.6,745,FALSE
P00831,DailyPro Toys Item 831,toys,DailyPro,44.26,3.3,745,FALSE
P00365,Zenith Books Item 365,books,Zenith,21.81,4.3,743,FALSE
P00927,DailyPro Toys Item 927,toys,DailyPro,36.89,5,742,FALSE
P00533,Nova Home Item 533,home,Nova,56.13,3.9,742,FALSE
P00951,Apex Sports Item 951,sports,Apex,67.63,4.4,741,FALSE
P00048,UrbanCo Electronics Item 48,electronics,UrbanCo,125.4,4.2,739,FALSE
P00616,CoreLine Toys Item 616,toys,CoreLine,36.53,4.7,733,FALSE
P00073,Zenith Sports Item 73,sports,Zenith,41.83,3.9,733,FALSE
P00903,Zenith Home Item 903,home,Zenith,36.08,3.4,732,FALSE
P00301,UrbanCo Sports Item 301,sports,UrbanCo,40.03,3.4,729,FALSE
P00777,Zenith Home Item 777,home,Zenith,59.35,4.8,726,FALSE
P00809,DailyPro Beauty Item 809,beauty,DailyPro,19.03,4.2,725,FALSE
P00327,DailyPro Books Item 327,books,DailyPro,29.84,4,723,FALSE
P00206,UrbanCo Home Item 206,home,UrbanCo,67.15,4.6,719,FALSE
P00754,DailyPro Books Item 754,books,DailyPro,20.73,4.3,718,FALSE
P00677,FreshNest Home Item 677,home,FreshNest,41.63,3.2,716,FALSE
P00830,FreshNest Beauty Item 830,beauty,FreshNest,25.82,4.5,715,FALSE
P00335,BrightLife Books Item 335,books,BrightLife,29.63,3.4,711,FALSE
P00156,Apex Grocery Item 156,grocery,Apex,14.98,4.8,709,FALSE
P00692,Nova Fashion Item 692,fashion,Nova,23.18,4.9,704,FALSE
P00707,FreshNest Home Item 707,home,FreshNest,65.68,4.2,701,FALSE
P00045,BrightLife Electronics Item 45,electronics,BrightLife,68.92,4.2,698,FALSE
P00373,FreshNest Home Item 373,home,FreshNest,53.93,3.8,698,FALSE
P00421,Zenith Electronics Item 421,electronics,Zenith,143.58,3.6,697,FALSE
P00524,CoreLine Electronics Item 524,electronics,CoreLine,139.03,4.3,695,FALSE
P00945,Zenith Books Item 945,books,Zenith,16.14,5,695,FALSE
P00884,BrightLife Fashion Item 884,fashion,BrightLife,67.59,3.5,692,FALSE
P00673,UrbanCo Home Item 673,home,UrbanCo,52.05,4.6,688,FALSE
P00409,Zenith Books Item 409,books,Zenith,16.8,4,687,FALSE
P00484,FreshNest Fashion Item 484,fashion,FreshNest,55.59,4.5,683,FALSE
P00481,CoreLine Sports Item 481,sports,CoreLine,131.47,4,683,FALSE
P00500,DailyPro Toys Item 500,toys,DailyPro,52.76,4.6,682,FALSE
P00242,UrbanCo Fashion Item 242,fashion,UrbanCo,32.86,4.5,681,FALSE
P00693,FreshNest Grocery Item 693,grocery,FreshNest,24.45,3.1,676,FALSE
P00473,FreshNest Sports Item 473,sports,FreshNest,48.61,4.3,672,FALSE
P00118,DailyPro Electronics Item 118,electronics,DailyPro,73.36,4.4,670,FALSE
P00168,BrightLife Toys Item 168,toys,BrightLife,39.45,4.8,669,FALSE
P00763,FreshNest Grocery Item 763,grocery,FreshNest,16.18,4.5,667,FALSE
P00229,UrbanCo Toys Item 229,toys,UrbanCo,26.05,4.4,666,FALSE
P00897,Apex Fashion Item 897,fashion,Apex,73.6,3.4,664,FALSE
P00227,UrbanCo Electronics Item 227,electronics,UrbanCo,102.45,4.3,664,FALSE
P00096,DailyPro Toys Item 96,toys,DailyPro,34.04,3.5,664,FALSE
P00626,DailyPro Grocery Item 626,grocery,DailyPro,25.31,3.8,662,FALSE
P00480,Nova Grocery Item 480,grocery,Nova,24.38,4.9,662,FALSE
P00599,BrightLife Home Item 599,home,BrightLife,76.33,4.2,659,FALSE
P00819,FreshNest Grocery Item 819,grocery,FreshNest,24.98,4.7,657,FALSE
P00267,Apex Sports Item 267,sports,Apex,122.62,3.1,655,FALSE
P00684,Zenith Grocery Item 684,grocery,Zenith,23.8,4.4,650,FALSE
P00508,UrbanCo Toys Item 508,toys,UrbanCo,42.44,3,647,FALSE
P00980,FreshNest Electronics Item 980,electronics,FreshNest,97.11,4.2,645,FALSE
P00359,CoreLine Fashion Item 359,fashion,CoreLine,60.69,4.8,645,FALSE
P00670,FreshNest Toys Item 670,toys,FreshNest,29.83,4.1,643,FALSE
P00215,BrightLife Beauty Item 215,beauty,BrightLife,60.89,4.4,642,FALSE
P00155,Zenith Beauty Item 155,beauty,Zenith,36.4,4,639,FALSE
P00345,CoreLine Sports Item 345,sports,CoreLine,86.43,4.2,637,FALSE
P00522,BrightLife Toys Item 522,toys,BrightLife,36.31,3.3,636,FALSE
P00128,UrbanCo Grocery Item 128,grocery,UrbanCo,24.52,4.1,633,FALSE
P00958,FreshNest Home Item 958,home,FreshNest,40.46,4.7,632,FALSE
P00900,FreshNest Sports Item 900,sports,FreshNest,128.02,4.7,631,FALSE
P00308,Nova Grocery Item 308,grocery,Nova,14.54,4.1,629,FALSE
P00191,DailyPro Books Item 191,books,DailyPro,26.84,4.3,624,FALSE
P00012,Apex Home Item 12,home,Apex,71.66,3.5,620,FALSE
P00099,UrbanCo Electronics Item 99,electronics,UrbanCo,160.27,3.3,619,FALSE
P00174,FreshNest Sports Item 174,sports,FreshNest,126.5,3.3,618,FALSE
P00877,DailyPro Grocery Item 877,grocery,DailyPro,21.88,3.1,617,FALSE
P00067,FreshNest Electronics Item 67,electronics,FreshNest,94.7,4.6,616,FALSE
P00833,FreshNest Fashion Item 833,fashion,FreshNest,79.63,4.4,616,FALSE
P00743,UrbanCo Toys Item 743,toys,UrbanCo,44.13,3.3,614,FALSE
P00497,Zenith Toys Item 497,toys,Zenith,42.09,4.8,606,FALSE
P00375,DailyPro Sports Item 375,sports,DailyPro,130.84,4,606,FALSE
P00211,CoreLine Books Item 211,books,CoreLine,35.86,4.1,604,FALSE
P00529,DailyPro Electronics Item 529,electronics,DailyPro,73.45,3.9,603,FALSE
P00712,CoreLine Beauty Item 712,beauty,CoreLine,61.34,4.9,603,FALSE
P00245,BrightLife Electronics Item 245,electronics,BrightLife,139.14,3.6,601,FALSE
P00759,UrbanCo Beauty Item 759,beauty,UrbanCo,58.46,3.6,599,FALSE
P00270,UrbanCo Toys Item 270,toys,UrbanCo,51.91,3.4,599,FALSE
P00745,DailyPro Home Item 745,home,DailyPro,101.06,3.8,599,FALSE
P00324,BrightLife Home Item 324,home,BrightLife,48.86,3.2,597,FALSE
P00294,CoreLine Grocery Item 294,grocery,CoreLine,10.75,3.9,592,FALSE
P00567,DailyPro Books Item 567,books,DailyPro,33.62,3.5,590,FALSE
P00695,CoreLine Toys Item 695,toys,CoreLine,46.87,3.2,587,FALSE
P00624,DailyPro Home Item 624,home,DailyPro,40.48,4.9,585,FALSE
P00855,Zenith Toys Item 855,toys,Zenith,23.94,4.5,585,FALSE
P00196,Zenith Toys Item 196,toys,Zenith,16.28,3.7,585,FALSE
P00150,BrightLife Sports Item 150,sports,BrightLife,98.21,4,583,FALSE
P00860,FreshNest Books Item 860,books,FreshNest,24.03,4.6,583,FALSE
P00379,Apex Sports Item 379,sports,Apex,53.54,4.7,583,FALSE
P00503,Nova Grocery Item 503,grocery,Nova,9.92,4.7,582,FALSE
P00265,BrightLife Sports Item 265,sports,BrightLife,103.63,4.1,580,FALSE
P00607,BrightLife Toys Item 607,toys,BrightLife,22.28,3.1,579,FALSE
P00962,UrbanCo Sports Item 962,sports,UrbanCo,54.77,4.9,578,FALSE
P00297,Apex Electronics Item 297,electronics,Apex,192.39,4.4,576,FALSE
P00030,CoreLine Beauty Item 30,beauty,CoreLine,62.78,4.3,576,FALSE
P00888,Zenith Fashion Item 888,fashion,Zenith,75.07,4,575,FALSE
P00289,BrightLife Electronics Item 289,electronics,BrightLife,102.62,4.6,574,FALSE
P00234,UrbanCo Books Item 234,books,UrbanCo,20.32,4.5,573,FALSE
P00551,CoreLine Fashion Item 551,fashion,CoreLine,26.88,4.1,570,FALSE
P00881,DailyPro Electronics Item 881,electronics,DailyPro,211.83,3.5,569,FALSE
P00232,BrightLife Beauty Item 232,beauty,BrightLife,22.96,4,563,FALSE
P00059,Apex Beauty Item 59,beauty,Apex,51.23,4.1,558,FALSE
P00489,BrightLife Sports Item 489,sports,BrightLife,121.45,4.2,558,FALSE
P00963,BrightLife Grocery Item 963,grocery,BrightLife,24.4,4.8,557,FALSE
P00214,CoreLine Grocery Item 214,grocery,CoreLine,15.61,3.2,556,FALSE
P00566,CoreLine Toys Item 566,toys,CoreLine,34.35,3.8,556,FALSE
P00797,BrightLife Sports Item 797,sports,BrightLife,77.36,3.2,555,FALSE
P00613,DailyPro Fashion Item 613,fashion,DailyPro,69.79,3.3,550,FALSE
P00847,Apex Fashion Item 847,fashion,Apex,59.97,4.9,547,FALSE
P00872,Apex Home Item 872,home,Apex,31.15,3.4,545,FALSE
P00548,UrbanCo Beauty Item 548,beauty,UrbanCo,26.84,5,544,FALSE
P00836,BrightLife Books Item 836,books,BrightLife,14.78,3.8,543,FALSE
P00610,Nova Sports Item 610,sports,Nova,119.48,4.6,542,FALSE
P00672,Zenith Home Item 672,home,Zenith,78.58,4.4,542,FALSE
P00984,BrightLife Beauty Item 984,beauty,BrightLife,59.38,3.1,539,FALSE
P00919,BrightLife Electronics Item 919,electronics,BrightLife,114.28,4.6,538,FALSE
P00901,BrightLife Electronics Item 901,electronics,BrightLife,147.05,4.9,537,FALSE
P00157,UrbanCo Fashion Item 157,fashion,UrbanCo,38.66,4.6,536,FALSE
P00996,DailyPro Home Item 996,home,DailyPro,92.37,5,534,FALSE
P00609,UrbanCo Home Item 609,home,UrbanCo,82.12,4.6,534,FALSE
P00357,DailyPro Electronics Item 357,electronics,DailyPro,159.52,3.1,533,FALSE
P00149,Nova Toys Item 149,toys,Nova,40.65,4.1,533,FALSE
P00492,UrbanCo Beauty Item 492,beauty,UrbanCo,23.67,4.5,530,FALSE
P00688,FreshNest Fashion Item 688,fashion,FreshNest,76.34,3.2,529,FALSE
P00420,FreshNest Grocery Item 420,grocery,FreshNest,7.81,4.1,529,FALSE
P00136,Apex Sports Item 136,sports,Apex,91.32,3.3,525,FALSE
P00440,CoreLine Fashion Item 440,fashion,CoreLine,48.76,4.1,524,FALSE
P00683,BrightLife Home Item 683,home,BrightLife,93.57,3.4,512,FALSE
P00925,Nova Grocery Item 925,grocery,Nova,18.19,3.5,508,FALSE
P00068,DailyPro Beauty Item 68,beauty,DailyPro,27.64,4.3,508,FALSE
P00605,FreshNest Home Item 605,home,FreshNest,95.81,3.6,506,FALSE
P00423,Zenith Sports Item 423,sports,Zenith,116.98,3.5,505,FALSE
P00407,DailyPro Grocery Item 407,grocery,DailyPro,21.06,4.4,505,FALSE
P00769,Apex Beauty Item 769,beauty,Apex,38.64,4,505,FALSE
P00999,Nova Books Item 999,books,Nova,12.96,3.7,504,FALSE
P00179,Zenith Beauty Item 179,beauty,Zenith,18.5,4.7,503,FALSE
P00882,Apex Electronics Item 882,electronics,Apex,183.92,4.2,503,FALSE
P00328,Zenith Grocery Item 328,grocery,Zenith,17.2,3.2,499,FALSE
P00602,Zenith Beauty Item 602,beauty,Zenith,31.03,3.2,499,FALSE
P00388,BrightLife Fashion Item 388,fashion,BrightLife,29.44,5,499,FALSE
P00947,Zenith Electronics Item 947,electronics,Zenith,95.19,3.7,498,FALSE
P00255,Zenith Books Item 255,books,Zenith,35.16,4.4,497,FALSE
P00042,Nova Toys Item 42,toys,Nova,21.42,3,494,FALSE
P00939,FreshNest Electronics Item 939,electronics,FreshNest,162.14,3,492,FALSE
P00572,BrightLife Grocery Item 572,grocery,BrightLife,25.3,4,491,FALSE
P00576,DailyPro Electronics Item 576,electronics,DailyPro,149.81,5,491,FALSE
P00966,CoreLine Sports Item 966,sports,CoreLine,133.42,3.1,490,FALSE
P00894,UrbanCo Books Item 894,books,UrbanCo,27.12,4.1,490,FALSE
P00281,CoreLine Electronics Item 281,electronics,CoreLine,196.24,3.1,489,FALSE
P00253,UrbanCo Books Item 253,books,UrbanCo,18.57,4.1,488,FALSE
P00072,CoreLine Books Item 72,books,CoreLine,25.76,4,486,FALSE
P00876,UrbanCo Electronics Item 876,electronics,UrbanCo,212.04,4.4,485,FALSE
P00806,BrightLife Sports Item 806,sports,BrightLife,45.3,3.1,485,FALSE
P00659,CoreLine Toys Item 659,toys,CoreLine,30.73,4.9,483,FALSE
P00875,DailyPro Fashion Item 875,fashion,DailyPro,74.9,3.5,480,FALSE
P00918,Zenith Home Item 918,home,Zenith,32.91,4.6,480,FALSE
P00749,UrbanCo Beauty Item 749,beauty,UrbanCo,30.31,4.9,480,FALSE
P00010,UrbanCo Beauty Item 10,beauty,UrbanCo,56.42,4.7,478,FALSE
P00352,Zenith Beauty Item 352,beauty,Zenith,23.05,4.4,477,FALSE
P00892,FreshNest Books Item 892,books,FreshNest,10.02,4.3,476,FALSE
P00587,DailyPro Books Item 587,books,DailyPro,27.3,4.6,475,FALSE
P00887,FreshNest Books Item 887,books,FreshNest,29.06,3,474,FALSE
P00435,FreshNest Grocery Item 435,grocery,FreshNest,11.95,4.1,470,FALSE
P00271,Nova Books Item 271,books,Nova,20.79,3.8,468,FALSE
P00299,Apex Electronics Item 299,electronics,Apex,165.93,4.9,465,FALSE
P00225,CoreLine Sports Item 225,sports,CoreLine,78.43,3.7,462,FALSE
P00323,BrightLife Books Item 323,books,BrightLife,35.36,3.3,462,FALSE
P00110,Nova Home Item 110,home,Nova,57.08,3.9,462,FALSE
P00543,BrightLife Beauty Item 543,beauty,BrightLife,21.43,3.9,460,FALSE
P00544,Zenith Beauty Item 544,beauty,Zenith,51.15,3.5,459,FALSE
P00374,UrbanCo Beauty Item 374,beauty,UrbanCo,46.56,4.9,458,FALSE
P00472,UrbanCo Home Item 472,home,UrbanCo,92.36,4.1,455,FALSE
P00798,Zenith Beauty Item 798,beauty,Zenith,56.4,3.8,455,FALSE
P00331,Zenith Fashion Item 331,fashion,Zenith,65.06,4.5,455,FALSE
P00251,FreshNest Grocery Item 251,grocery,FreshNest,17.72,4.2,452,FALSE
P00025,BrightLife Electronics Item 25,electronics,BrightLife,136.22,3.2,450,FALSE
P00257,UrbanCo Fashion Item 257,fashion,UrbanCo,60.29,3.8,449,FALSE
P00298,UrbanCo Fashion Item 298,fashion,UrbanCo,36.31,4.3,449,FALSE
P00843,UrbanCo Grocery Item 843,grocery,UrbanCo,16.27,3.7,447,FALSE
P00125,UrbanCo Beauty Item 125,beauty,UrbanCo,55.38,3.6,447,FALSE
P00880,Zenith Home Item 880,home,Zenith,67.54,3.6,446,FALSE
P00571,Nova Sports Item 571,sports,Nova,133.97,4.6,444,FALSE
P00721,Zenith Electronics Item 721,electronics,Zenith,91.82,4.1,444,FALSE
P00178,FreshNest Toys Item 178,toys,FreshNest,19.16,3.8,444,FALSE
P00674,Zenith Sports Item 674,sports,Zenith,118.57,4.9,443,FALSE
P00574,Nova Beauty Item 574,beauty,Nova,54.29,3.9,442,FALSE
P00558,Apex Books Item 558,books,Apex,12.37,3.5,439,FALSE
P00459,UrbanCo Home Item 459,home,UrbanCo,89.98,4.3,438,FALSE
P00063,DailyPro Books Item 63,books,DailyPro,27.73,4.3,436,FALSE
P00811,UrbanCo Fashion Item 811,fashion,UrbanCo,80.81,4.6,435,FALSE
P00415,FreshNest Grocery Item 415,grocery,FreshNest,16.49,4.5,434,FALSE
P00734,CoreLine Fashion Item 734,fashion,CoreLine,54.27,3.8,429,FALSE
P00465,FreshNest Books Item 465,books,FreshNest,30.39,4,428,FALSE
P00464,UrbanCo Home Item 464,home,UrbanCo,94.84,4.5,428,FALSE
P00929,UrbanCo Home Item 929,home,UrbanCo,82.4,3.8,428,FALSE
P00889,FreshNest Beauty Item 889,beauty,FreshNest,26.13,3.4,427,FALSE
P00474,CoreLine Books Item 474,books,CoreLine,25.89,4.2,427,FALSE
P00832,FreshNest Toys Item 832,toys,FreshNest,51.65,3.1,426,FALSE
P00071,Zenith Fashion Item 71,fashion,Zenith,24.74,4.2,424,FALSE
P00715,DailyPro Sports Item 715,sports,DailyPro,98.36,3.6,423,FALSE
P00311,UrbanCo Books Item 311,books,UrbanCo,21.7,4.4,422,FALSE
P00398,CoreLine Fashion Item 398,fashion,CoreLine,55.02,3.1,422,FALSE
P00664,CoreLine Books Item 664,books,CoreLine,33.09,5,419,FALSE
P00056,Zenith Fashion Item 56,fashion,Zenith,38.98,3.4,419,FALSE
P00597,BrightLife Electronics Item 597,electronics,BrightLife,100.74,3.2,418,FALSE
P00816,UrbanCo Toys Item 816,toys,UrbanCo,36.79,4,415,FALSE
P00238,UrbanCo Toys Item 238,toys,UrbanCo,30.43,3.6,414,FALSE
P00213,CoreLine Sports Item 213,sports,CoreLine,81.53,3.5,413,FALSE
P00166,UrbanCo Fashion Item 166,fashion,UrbanCo,49.97,4.9,413,FALSE
P00414,FreshNest Sports Item 414,sports,FreshNest,91.19,4.9,411,FALSE
P00367,Zenith Grocery Item 367,grocery,Zenith,21.51,3,411,FALSE
P00115,FreshNest Sports Item 115,sports,FreshNest,93.06,4.3,410,FALSE
P00924,Zenith Toys Item 924,toys,Zenith,45.67,3.3,409,FALSE
P00283,UrbanCo Sports Item 283,sports,UrbanCo,112.72,4.5,404,FALSE
P00405,DailyPro Sports Item 405,sports,DailyPro,84.24,4.7,404,FALSE
P00159,Apex Grocery Item 159,grocery,Apex,16.21,4,404,FALSE
P00065,CoreLine Fashion Item 65,fashion,CoreLine,23.95,4.5,403,FALSE
P00468,DailyPro Fashion Item 468,fashion,DailyPro,52.69,4.1,401,FALSE
P00366,FreshNest Fashion Item 366,fashion,FreshNest,38.46,4.6,401,FALSE
P00873,BrightLife Grocery Item 873,grocery,BrightLife,16.54,4.6,400,FALSE
P00217,Nova Fashion Item 217,fashion,Nova,56.81,4.1,399,FALSE
P00256,Zenith Home Item 256,home,Zenith,73.6,4.3,398,FALSE
P00337,Apex Grocery Item 337,grocery,Apex,19.32,4,397,FALSE
P00100,Zenith Electronics Item 100,electronics,Zenith,119.14,3.4,395,FALSE
P00845,Apex Sports Item 845,sports,Apex,132.99,3.6,393,FALSE
P00236,Zenith Toys Item 236,toys,Zenith,19.49,3,392,FALSE
